Time	Temp	SampVolt	HallVolt	SampCurr	MagCurr	MagField		
 34.1	 24.0	 1.29	 27.4	 29.8	0.199	0.145
 34.2	 24.1	 1.29	 27.2	 29.8	0.197	0.141
 34.3	 24.0	 1.29	 26.5	 29.8	0.189	0.137
 34.4	 24.1	 1.29	 26.0	 29.8	0.178	0.133
 34.5	 24.1	 1.29	 25.6	 29.8	0.168	0.127
 34.6	 24.0	 1.29	 24.6	 29.8	0.154	0.120
 34.7	 24.1	 1.29	 23.6	 29.8	0.142	0.112
 34.8	 24.0	 1.29	 22.8	 29.9	0.118	0.100
 34.9	 24.0	 1.29	 21.3	 29.8	0.0964	0.0898
 35.0	 24.0	 1.29	 20.2	 29.8	0.0733	0.0775
 35.1	 24.1	 1.29	 18.5	 29.8	0.0580	0.0653
 35.2	 24.0	 1.29	 17.8	 29.9	0.0379	0.0562
 35.3	 24.0	 1.29	 17.1	 29.8	0.0279	0.0494
 35.4	 24.0	 1.29	 16.1	 29.8	0.0181	0.0440
 35.5	 24.1	 1.29	 16.0	 29.8	0.0125	0.0414
 35.6	 24.0	 1.29	 15.6	 29.8	0.00956	0.0395
 35.7	 24.1	 1.29	 15.6	 29.8	0.00927	0.0385
 35.8	 24.1	 1.29	 15.6	 29.8	0.00514	0.0382
 35.9	 24.1	 1.29	 15.7	 29.8	0.00838	0.0377
 36.0	 24.0	 1.29	 15.4	 29.8	0.00720	0.0377
 36.1	 24.0	 1.29	 15.7	 29.8	0.00986	0.0375
 36.2	 24.0	 1.29	 15.3	 29.8	-0.00225	0.0375
 36.3	 24.1	 1.29	 15.7	 29.8	0.00838	0.0375
 36.4	 24.1	 1.29	 15.6	 29.8	0.00897	0.0374
 36.5	 24.0	 1.29	 15.3	 29.9	0.00484	0.0371
 36.6	 24.0	 1.29	 15.3	 29.8	0.00484	0.0374
 36.7	 24.0	 1.29	 15.7	 29.9	0.00750	0.0375
 36.8	 24.1	 1.29	 15.7	 29.9	0.00454	0.0374
 36.9	 24.1	 1.29	 15.7	 29.8	0.00573	0.0374
 37.0	 24.0	 1.29	 15.5	 29.8	0.00336	0.0374
 37.1	 24.1	 1.29	 15.7	 29.9	0.00425	0.0375
 37.2	 24.1	 1.29	 15.7	 29.8	0.00602	0.0375
 37.3	 24.0	 1.29	 15.4	 29.8	0.00838	0.0372
 37.4	 24.0	 1.29	 15.7	 29.8	0.00573	0.0374
 37.5	 24.0	 1.29	 15.6	 29.9	0.00779	0.0374
 37.6	 24.1	 1.29	 15.3	 29.9	0.00809	0.0374
 37.7	 24.1	 1.29	 15.3	 29.8	0.00248	0.0374
 37.8	 24.0	 1.29	 15.3	 29.8	0.00868	0.0374
 37.9	 24.0	 1.29	 15.6	 29.8	0.00750	0.0374
 38.0	 24.1	 1.29	 15.5	 29.8	0.00897	0.0374
 38.1	 24.1	 1.29	 15.6	 29.8	0.00632	0.0374
 38.2	 24.1	 1.29	 15.6	 29.8	0.00189	0.0374
 38.3	 24.1	 1.29	 15.7	 29.8	0.00632	0.0371
 38.4	 24.0	 1.29	 15.6	 29.9	0.00986	0.0374
 38.5	 24.1	 1.29	 15.4	 29.9	0.00691	0.0377
 38.6	 24.1	 1.29	 15.4	 29.8	0.00573	0.0372
 38.7	 24.0	 1.29	 15.6	 29.8	0.00573	0.0375
 38.8	 24.1	 1.29	 15.3	 29.8	0.00691	0.0372
 38.9	 24.1	 1.29	 15.7	 29.8	0.00425	0.0375
 39.0	 24.0	 1.29	 15.7	 29.8	0.00720	0.0374
 39.1	 24.0	 1.29	 15.6	 29.8	0.00514	0.0372
 39.2	 24.0	 1.29	 15.5	 29.8	0.00425	0.0372
 39.3	 24.1	 1.29	 15.7	 29.8	0.00307	0.0374
 39.4	 24.1	 1.29	 15.3	 29.8	0.00189	0.0374
 39.5	 24.1	 1.29	 15.5	 29.8	0.00454	0.0372
